ticker,estrategia,direccion,fecha_entrada,fecha_salida,dias_aguantados,precio_entrada,strike,prima_entrada,prima_salida,iv_estimada,mult,pct,dolares_x_contrato,toco_50,dia_50,max_mult
TSLA,tres_semanas,call,2023-08-29T00:00:00,2023-09-19T00:00:00,21.0,257.18,261.04,12.733,5.46,0.578,0.429,-57.1,-727.28,False,,1.35
TSLA,tres_semanas,call,2023-09-06T00:00:00,2023-09-27T00:00:00,21.0,251.92,255.7,13.671,12.449,0.628,0.911,-8.9,-122.12,True,5.0,1.87
TSLA,tres_semanas,call,2023-09-28T00:00:00,2023-10-19T00:00:00,21.0,246.38,250.08,12.694,0.0,0.599,0.0,-100.0,-1269.45,False,,1.49
TSLA,tres_semanas,call,2023-11-02T00:00:00,2023-11-22T00:00:00,20.0,218.51,221.79,11.78,15.806,0.624,1.342,34.2,402.66,True,12.0,1.96
TSLA,tres_semanas,call,2023-11-28T00:00:00,2023-12-19T00:00:00,21.0,246.72,250.42,11.314,6.8,0.54,0.601,-39.9,-451.39,False,,1.0
TSLA,tres_semanas,call,2024-01-08T00:00:00,2024-01-29T00:00:00,21.0,240.45,244.06,8.104,0.0,0.413,0.0,-100.0,-810.45,False,,1.0
TSLA,tres_semanas,call,2024-02-26T00:00:00,2024-03-18T00:00:00,21.0,199.4,202.39,8.146,0.0,0.487,0.0,-100.0,-814.59,False,,1.1
TSLA,tres_semanas,call,2024-03-27T00:00:00,2024-04-17T00:00:00,21.0,179.83,182.53,8.534,0.0,0.557,0.0,-100.0,-853.39,False,,1.0
TSLA,tres_semanas,call,2024-04-25T00:00:00,2024-05-16T00:00:00,21.0,170.18,172.73,11.155,13.853,0.746,1.242,24.2,269.79,True,4.0,2.29
TSLA,tres_semanas,call,2024-05-21T00:00:00,2024-06-11T00:00:00,21.0,186.6,189.4,14.854,0.0,0.893,0.0,-100.0,-1485.36,False,,1.0
TSLA,tres_semanas,call,2024-08-15T00:00:00,2024-09-05T00:00:00,21.0,214.14,217.35,17.357,12.82,0.908,0.739,-26.1,-453.71,False,,1.16
TSLA,tres_semanas,call,2024-08-23T00:00:00,2024-09-13T00:00:00,21.0,220.32,223.62,14.595,6.67,0.753,0.457,-54.3,-792.52,False,,1.0
TSLA,tres_semanas,call,2024-08-30T00:00:00,2024-09-20T00:00:00,21.0,214.11,217.32,11.621,20.038,0.628,1.724,72.4,841.69,True,6.0,2.29
TSLA,tres_semanas,call,2025-04-02T00:00:00,2025-04-23T00:00:00,21.0,282.76,287.0,29.034,0.0,1.134,0.0,-100.0,-2903.36,False,,1.0
TSLA,tres_semanas,call,2025-04-09T00:00:00,2025-04-30T00:00:00,21.0,272.2,276.28,32.019,5.88,1.291,0.184,-81.6,-2613.89,False,,1.0
TSLA,tres_semanas,call,2025-06-09T00:00:00,2025-06-30T00:00:00,21.0,308.58,313.21,24.369,22.186,0.886,0.91,-9.0,-218.29,True,14.0,1.64
TSLA,tres_semanas,call,2025-07-02T00:00:00,2025-07-23T00:00:00,21.0,315.65,320.38,25.864,12.18,0.917,0.471,-52.9,-1368.42,False,,1.0
TSLA,tres_semanas,call,2025-07-11T00:00:00,2025-08-01T00:00:00,21.0,313.51,318.21,17.791,0.0,0.654,0.0,-100.0,-1779.13,False,,1.3
TSLA,tres_semanas,call,2025-07-16T00:00:00,2025-08-06T00:00:00,21.0,321.67,326.5,18.545,0.0,0.663,0.0,-100.0,-1854.48,False,,1.17
TSLA,tres_semanas,call,2025-08-06T00:00:00,2025-08-27T00:00:00,21.0,319.91,324.71,15.209,24.446,0.557,1.607,60.7,923.67,True,5.0,1.78
TSLA,tres_semanas,call,2025-11-24T00:00:00,2025-12-15T00:00:00,21.0,417.78,424.05,23.184,45.007,0.641,1.941,94.1,2182.38,True,10.0,2.21
TSLA,tres_semanas,call,2026-01-08T00:00:00,2026-01-29T00:00:00,21.0,435.8,442.34,16.717,0.0,0.461,0.0,-100.0,-1671.75,False,,1.3
TSLA,tres_semanas,call,2026-01-22T00:00:00,2026-02-12T00:00:00,21.0,449.36,456.1,15.567,0.0,0.422,0.0,-100.0,-1556.7,False,,1.0
TSLA,tres_semanas,call,2026-02-10T00:00:00,2026-03-03T00:00:00,21.0,425.21,431.59,16.216,0.0,0.459,0.0,-100.0,-1621.62,False,,1.06
TSLA,tres_semanas,call,2026-02-24T00:00:00,2026-03-17T00:00:00,21.0,409.38,415.52,13.035,0.0,0.393,0.0,-100.0,-1303.51,False,,1.28
TSLA,tres_semanas,call,2026-03-03T00:00:00,2026-03-24T00:00:00,21.0,392.43,398.32,11.566,9.235,0.368,0.798,-20.2,-233.17,True,1.0,1.6
TSLA,tres_semanas,call,2026-06-29T00:00:00,2026-07-13T00:00:00,14.0,411.84,418.02,23.989,6.249,0.669,0.26,-74.0,-1773.97,False,,1.25
TSLA,tres_semanas,call,2026-07-06T00:00:00,2026-07-13T00:00:00,7.0,419.77,426.07,28.504,12.291,0.77,0.431,-56.9,-1621.34,False,,1.0
TSLA,tres_semanas,call,2026-07-09T00:00:00,2026-07-13T00:00:00,4.0,406.55,412.65,25.578,17.277,0.718,0.675,-32.5,-830.09,False,,1.0
NFLX,piso_fuerte,call,2017-09-06T00:00:00,2017-09-20T00:00:00,14.0,17.92,18.19,0.317,0.443,0.302,1.397,39.7,12.58,True,6.0,1.66
NFLX,piso_fuerte,call,2017-09-11T00:00:00,2017-09-25T00:00:00,14.0,18.17,18.45,0.279,0.213,0.273,0.766,-23.4,-6.53,True,1.0,1.79
